model,task,run_id,episode_id,condition_id,persona,property,baseline_topk_mean,persona_topk_mean,topk_mean_delta,baseline_positional_mean,persona_positional_mean,positional_mean_delta,rank_shift_property_corr
qwen2.5:7b,generated_dataset,1777267787,E0003,psychiatry,concerned psychiatrist,caregiver_support_norm,0.25,0.5,0.25,0.418182,0.436364,0.018182,0.051988
qwen2.5:7b,generated_dataset,1777267787,E0003,psychiatry,concerned psychiatrist,caregiver_absent_norm,0.75,0.5,-0.25,0.581818,0.563636,-0.018182,-0.051988
qwen2.5:7b,generated_dataset,1777267787,E0003,psychiatry,concerned psychiatrist,clinical_priority_score,0.6574,0.6422,-0.0152,0.639338,0.646342,0.007004,0.098939
qwen2.5:7b,generated_dataset,1777267787,E0003,psychiatry,concerned psychiatrist,social_vulnerability_score,0.619375,0.42045,-0.198925,0.512713,0.468269,-0.044444,-0.213998
qwen2.5:7b,generated_dataset,1777267787,E0003,psychiatry,concerned psychiatrist,financial_pressure_score,0.4757,0.544325,0.068625,0.441864,0.456845,0.014982,0.066283
qwen2.5:7b,generated_dataset,1777267787,E0003,psychiatry,concerned psychiatrist,psychiatric_need_score,0.34375,0.40625,0.0625,0.440909,0.431818,-0.009091,-0.039843
qwen2.5:7b,generated_dataset,1777267787,E0003,psychiatry,concerned psychiatrist,resource_intensity_score,0.4738,0.54285,0.06905,0.440513,0.455578,0.015065,0.066636
qwen2.5:7b,generated_dataset,1777267787,E0003,revenue,Revenue officer,trauma_norm,0.59375,0.5625,-0.03125,0.534091,0.559091,0.025,0.139252
qwen2.5:7b,generated_dataset,1777267787,E0003,revenue,Revenue officer,psych_norm,0.34375,0.4375,0.09375,0.440909,0.431818,-0.009091,-0.04753
qwen2.5:7b,generated_dataset,1777267787,E0003,revenue,Revenue officer,age_norm,0.414775,0.352275,-0.0625,0.393802,0.366531,-0.027271,-0.158816
qwen2.5:7b,generated_dataset,1777267787,E0003,revenue,Revenue officer,wait_hours_norm,0.428575,0.285725,-0.14285,0.418185,0.309096,-0.109089,-0.545989
qwen2.5:7b,generated_dataset,1777267787,E0003,revenue,Revenue officer,cost_usd_norm,0.48335,0.750025,0.266675,0.447285,0.517591,0.070305,0.369518
qwen2.5:7b,generated_dataset,1777267787,E0003,revenue,Revenue officer,treatment_hours_norm,0.464275,0.714275,0.25,0.433769,0.501302,0.067533,0.353229
qwen2.5:7b,generated_dataset,1777267787,E0003,revenue,Revenue officer,caregiver_support_norm,0.25,0.5,0.25,0.418182,0.454545,0.036364,0.124035
qwen2.5:7b,generated_dataset,1777267787,E0003,revenue,Revenue officer,caregiver_absent_norm,0.75,0.5,-0.25,0.581818,0.545455,-0.036364,-0.124035
qwen2.5:7b,generated_dataset,1777267787,E0003,revenue,Revenue officer,clinical_priority_score,0.6574,0.654925,-0.002475,0.639338,0.647965,0.008627,0.145389
qwen2.5:7b,generated_dataset,1777267787,E0003,revenue,Revenue officer,social_vulnerability_score,0.619375,0.424275,-0.1951,0.512713,0.459529,-0.053184,-0.305486
qwen2.5:7b,generated_dataset,1777267787,E0003,revenue,Revenue officer,financial_pressure_score,0.4757,0.735725,0.260025,0.441864,0.511071,0.069207,0.365263
qwen2.5:7b,generated_dataset,1777267787,E0003,revenue,Revenue officer,psychiatric_need_score,0.34375,0.4375,0.09375,0.440909,0.431818,-0.009091,-0.04753
qwen2.5:7b,generated_dataset,1777267787,E0003,revenue,Revenue officer,resource_intensity_score,0.4738,0.732125,0.258325,0.440513,0.509429,0.068916,0.363631
qwen2.5:7b,generated_dataset,1777267787,E0003,social_worker,Social worker,trauma_norm,0.59375,0.4375,-0.15625,0.534091,0.488636,-0.045455,-0.50637
qwen2.5:7b,generated_dataset,1777267787,E0003,social_worker,Social worker,psych_norm,0.34375,0.59375,0.25,0.440909,0.502273,0.061364,0.641658
qwen2.5:7b,generated_dataset,1777267787,E0003,social_worker,Social worker,age_norm,0.414775,0.35795,-0.056825,0.393802,0.411984,0.018182,0.211768
qwen2.5:7b,generated_dataset,1777267787,E0003,social_worker,Social worker,wait_hours_norm,0.428575,0.4643,0.035725,0.418185,0.444162,0.025976,0.260023
qwen2.5:7b,generated_dataset,1777267787,E0003,social_worker,Social worker,cost_usd_norm,0.48335,0.516675,0.033325,0.447285,0.464255,0.016969,0.178376
qwen2.5:7b,generated_dataset,1777267787,E0003,social_worker,Social worker,treatment_hours_norm,0.464275,0.5,0.035725,0.433769,0.449353,0.015584,0.16302
qwen2.5:7b,generated_dataset,1777267787,E0003,social_worker,Social worker,caregiver_support_norm,0.25,0.5,0.25,0.418182,0.436364,0.018182,0.124035
qwen2.5:7b,generated_dataset,1777267787,E0003,social_worker,Social worker,caregiver_absent_norm,0.75,0.5,-0.25,0.581818,0.563636,-0.018182,-0.124035
qwen2.5:7b,generated_dataset,1777267787,E0003,social_worker,Social worker,clinical_priority_score,0.6574,0.665425,0.008025,0.639338,0.629389,-0.009949,-0.335328
qwen2.5:7b,generated_dataset,1777267787,E0003,social_worker,Social worker,social_vulnerability_score,0.619375,0.469775,-0.1496,0.512713,0.511024,-0.001689,-0.019404
qwen2.5:7b,generated_dataset,1777267787,E0003,social_worker,Social worker,financial_pressure_score,0.4757,0.509975,0.034275,0.441864,0.458276,0.016413,0.173247
qwen2.5:7b,generated_dataset,1777267787,E0003,social_worker,Social worker,psychiatric_need_score,0.34375,0.59375,0.25,0.440909,0.502273,0.061364,0.641658
qwen2.5:7b,generated_dataset,1777267787,E0003,social_worker,Social worker,resource_intensity_score,0.4738,0.508325,0.034525,0.440513,0.456789,0.016276,0.171761
qwen2.5:7b,generated_dataset,1777267787,E0004,psychiatry,concerned psychiatrist,trauma_norm,0.65625,0.625,-0.03125,0.604545,0.595455,-0.009091,-0.258199
qwen2.5:7b,generated_dataset,1777267787,E0004,psychiatry,concerned psychiatrist,psych_norm,0.34375,0.46875,0.125,0.393182,0.409091,0.015909,0.424126
qwen2.5:7b,generated_dataset,1777267787,E0004,psychiatry,concerned psychiatrist,age_norm,0.4375,0.397725,-0.039775,0.457438,0.443389,-0.014049,-0.417185
qwen2.5:7b,generated_dataset,1777267787,E0004,psychiatry,concerned psychiatrist,wait_hours_norm,0.321425,0.142875,-0.17855,0.319485,0.298707,-0.020778,-0.53027
qwen2.5:7b,generated_dataset,1777267787,E0004,psychiatry,concerned psychiatrist,cost_usd_norm,0.600025,0.53335,-0.066675,0.449715,0.447289,-0.002425,-0.065002
qwen2.5:7b,generated_dataset,1777267787,E0004,psychiatry,concerned psychiatrist,treatment_hours_norm,0.60715,0.535725,-0.071425,0.451956,0.44936,-0.002596,-0.069246
qwen2.5:7b,generated_dataset,1777267787,E0004,psychiatry,concerned psychiatrist,caregiver_support_norm,0.5,0.75,0.25,0.563636,0.563636,0.0,0.0
qwen2.5:7b,generated_dataset,1777267787,E0004,psychiatry,concerned psychiatrist,caregiver_absent_norm,0.5,0.25,-0.25,0.436364,0.436364,0.0,0.0
qwen2.5:7b,generated_dataset,1777267787,E0004,psychiatry,concerned psychiatrist,clinical_priority_score,0.6239,0.686825,0.062925,0.635867,0.641304,0.005436,0.467145
qwen2.5:7b,generated_dataset,1777267787,E0004,psychiatry,concerned psychiatrist,social_vulnerability_score,0.445975,0.245375,-0.2006,0.4103,0.402998,-0.007302,-0.213861
qwen2.5:7b,generated_dataset,1777267787,E0004,psychiatry,concerned psychiatrist,financial_pressure_score,0.602875,0.5343,-0.068575,0.450607,0.448115,-0.002493,-0.067084
qwen2.5:7b,generated_dataset,1777267787,E0004,psychiatry,concerned psychiatrist,psychiatric_need_score,0.34375,0.46875,0.125,0.393182,0.409091,0.015909,0.424126
qwen2.5:7b,generated_dataset,1777267787,E0004,psychiatry,concerned psychiatrist,resource_intensity_score,0.603575,0.534525,-0.06905,0.450824,0.448313,-0.002511,-0.067555
qwen2.5:7b,generated_dataset,1777267787,E0004,revenue,Revenue officer,trauma_norm,0.65625,0.625,-0.03125,0.604545,0.577273,-0.027273,-0.316228
qwen2.5:7b,generated_dataset,1777267787,E0004,revenue,Revenue officer,psych_norm,0.34375,0.46875,0.125,0.393182,0.431818,0.038636,0.420504
qwen2.5:7b,generated_dataset,1777267787,E0004,revenue,Revenue officer,age_norm,0.4375,0.397725,-0.039775,0.457438,0.454135,-0.003304,-0.04005
qwen2.5:7b,generated_dataset,1777267787,E0004,revenue,Revenue officer,wait_hours_norm,0.321425,0.142875,-0.17855,0.319485,0.293515,-0.025971,-0.270583
qwen2.5:7b,generated_dataset,1777267787,E0004,revenue,Revenue officer,cost_usd_norm,0.600025,0.53335,-0.066675,0.449715,0.448502,-0.001213,-0.013268
qwen2.5:7b,generated_dataset,1777267787,E0004,revenue,Revenue officer,treatment_hours_norm,0.60715,0.535725,-0.071425,0.451956,0.446762,-0.005195,-0.056559
qwen2.5:7b,generated_dataset,1777267787,E0004,revenue,Revenue officer,caregiver_support_norm,0.5,0.75,0.25,0.563636,0.581818,0.018182,0.129099
qwen2.5:7b,generated_dataset,1777267787,E0004,revenue,Revenue officer,caregiver_absent_norm,0.5,0.25,-0.25,0.436364,0.418182,-0.018182,-0.129099
qwen2.5:7b,generated_dataset,1777267787,E0004,revenue,Revenue officer,clinical_priority_score,0.6239,0.686825,0.062925,0.635867,0.640135,0.004267,0.149699
qwen2.5:7b,generated_dataset,1777267787,E0004,revenue,Revenue officer,social_vulnerability_score,0.445975,0.245375,-0.2006,0.4103,0.392402,-0.017898,-0.21401
qwen2.5:7b,generated_dataset,1777267787,E0004,revenue,Revenue officer,financial_pressure_score,0.602875,0.5343,-0.068575,0.450607,0.447805,-0.002802,-0.030783
qwen2.5:7b,generated_dataset,1777267787,E0004,revenue,Revenue officer,psychiatric_need_score,0.34375,0.46875,0.125,0.393182,0.431818,0.038636,0.420504
qwen2.5:7b,generated_dataset,1777267787,E0004,revenue,Revenue officer,resource_intensity_score,0.603575,0.534525,-0.06905,0.450824,0.447618,-0.003205,-0.035208
qwen2.5:7b,generated_dataset,1777267787,E0004,social_worker,Social worker,trauma_norm,0.65625,0.65625,0.0,0.604545,0.575,-0.029545,-0.484481
qwen2.5:7b,generated_dataset,1777267787,E0004,social_worker,Social worker,psych_norm,0.34375,0.34375,0.0,0.393182,0.422727,0.029545,0.454757
qwen2.5:7b,generated_dataset,1777267787,E0004,social_worker,Social worker,age_norm,0.4375,0.4375,0.0,0.457438,0.425622,-0.031816,-0.54547
qwen2.5:7b,generated_dataset,1777267787,E0004,social_worker,Social worker,wait_hours_norm,0.321425,0.321425,0.0,0.319485,0.324678,0.005193,0.076511
qwen2.5:7b,generated_dataset,1777267787,E0004,social_worker,Social worker,cost_usd_norm,0.600025,0.600025,0.0,0.449715,0.454562,0.004847,0.075002
qwen2.5:7b,generated_dataset,1777267787,E0004,social_worker,Social worker,treatment_hours_norm,0.60715,0.60715,0.0,0.451956,0.454556,0.0026,0.040035
qwen2.5:7b,generated_dataset,1777267787,E0004,social_worker,Social worker,caregiver_support_norm,0.5,0.5,0.0,0.563636,0.527273,-0.036364,-0.365148
qwen2.5:7b,generated_dataset,1777267787,E0004,social_worker,Social worker,caregiver_absent_norm,0.5,0.5,0.0,0.436364,0.472727,0.036364,0.365148
qwen2.5:7b,generated_dataset,1777267787,E0004,social_worker,Social worker,clinical_priority_score,0.6239,0.6239,0.0,0.635867,0.633969,-0.001898,-0.094172
qwen2.5:7b,generated_dataset,1777267787,E0004,social_worker,Social worker,social_vulnerability_score,0.445975,0.445975,0.0,0.4103,0.428644,0.018344,0.310188
qwen2.5:7b,generated_dataset,1777267787,E0004,social_worker,Social worker,financial_pressure_score,0.602875,0.602875,0.0,0.450607,0.454558,0.003951,0.061387
qwen2.5:7b,generated_dataset,1777267787,E0004,social_worker,Social worker,psychiatric_need_score,0.34375,0.34375,0.0,0.393182,0.422727,0.029545,0.454757
qwen2.5:7b,generated_dataset,1777267787,E0004,social_worker,Social worker,resource_intensity_score,0.603575,0.603575,0.0,0.450824,0.454545,0.003722,0.057812
qwen2.5:7b,generated_dataset,1777267787,E0005,psychiatry,concerned psychiatrist,trauma_norm,0.59375,0.5625,-0.03125,0.543182,0.529545,-0.013636,-0.129099
qwen2.5:7b,generated_dataset,1777267787,E0005,psychiatry,concerned psychiatrist,psych_norm,0.34375,0.4375,0.09375,0.402273,0.429545,0.027273,0.242357
qwen2.5:7b,generated_dataset,1777267787,E0005,psychiatry,concerned psychiatrist,age_norm,0.4375,0.352275,-0.085225,0.403724,0.3686,-0.035124,-0.347663
qwen2.5:7b,generated_dataset,1777267787,E0005,psychiatry,concerned psychiatrist,wait_hours_norm,0.35715,0.285725,-0.071425,0.371431,0.374027,0.002596,0.022087
qwen2.5:7b,generated_dataset,1777267787,E0005,psychiatry,concerned psychiatrist,cost_usd_norm,0.650025,0.750025,0.1,0.520018,0.540624,0.020605,0.184075
qwen2.5:7b,generated_dataset,1777267787,E0005,psychiatry,concerned psychiatrist,treatment_hours_norm,0.64285,0.714275,0.071425,0.503896,0.516884,0.012987,0.115459
qwen2.5:7b,generated_dataset,1777267787,E0005,psychiatry,concerned psychiatrist,caregiver_support_norm,0.5,0.5,0.0,0.4,0.381818,-0.018182,-0.105409
qwen2.5:7b,generated_dataset,1777267787,E0005,psychiatry,concerned psychiatrist,caregiver_absent_norm,0.5,0.5,0.0,0.6,0.618182,0.018182,0.105409
qwen2.5:7b,generated_dataset,1777267787,E0005,psychiatry,concerned psychiatrist,clinical_priority_score,0.6538,0.654925,0.001125,0.633925,0.631787,-0.002138,-0.061244
qwen2.5:7b,generated_dataset,1777267787,E0005,psychiatry,concerned psychiatrist,social_vulnerability_score,0.4549,0.424275,-0.030625,0.513413,0.519707,0.006295,0.061453
qwen2.5:7b,generated_dataset,1777267787,E0005,psychiatry,concerned psychiatrist,financial_pressure_score,0.64715,0.735725,0.088575,0.513567,0.531125,0.017558,0.157507
qwen2.5:7b,generated_dataset,1777267787,E0005,psychiatry,concerned psychiatrist,psychiatric_need_score,0.34375,0.4375,0.09375,0.402273,0.429545,0.027273,0.242357
qwen2.5:7b,generated_dataset,1777267787,E0005,psychiatry,concerned psychiatrist,resource_intensity_score,0.646425,0.732125,0.0857,0.51194,0.528733,0.016793,0.1506
qwen2.5:7b,generated_dataset,1777267787,E0005,revenue,Revenue officer,trauma_norm,0.59375,0.59375,0.0,0.543182,0.543182,0.0,
qwen2.5:7b,generated_dataset,1777267787,E0005,revenue,Revenue officer,psych_norm,0.34375,0.34375,0.0,0.402273,0.402273,0.0,
qwen2.5:7b,generated_dataset,1777267787,E0005,revenue,Revenue officer,age_norm,0.4375,0.4375,0.0,0.403724,0.403724,0.0,
qwen2.5:7b,generated_dataset,1777267787,E0005,revenue,Revenue officer,wait_hours_norm,0.35715,0.35715,0.0,0.371431,0.371431,0.0,
qwen2.5:7b,generated_dataset,1777267787,E0005,revenue,Revenue officer,cost_usd_norm,0.650025,0.650025,0.0,0.520018,0.520018,0.0,
qwen2.5:7b,generated_dataset,1777267787,E0005,revenue,Revenue officer,treatment_hours_norm,0.64285,0.64285,0.0,0.503896,0.503896,0.0,
qwen2.5:7b,generated_dataset,1777267787,E0005,revenue,Revenue officer,caregiver_support_norm,0.5,0.5,0.0,0.4,0.4,0.0,
qwen2.5:7b,generated_dataset,1777267787,E0005,revenue,Revenue officer,caregiver_absent_norm,0.5,0.5,0.0,0.6,0.6,0.0,
qwen2.5:7b,generated_dataset,1777267787,E0005,revenue,Revenue officer,clinical_priority_score,0.6538,0.6538,0.0,0.633925,0.633925,0.0,
qwen2.5:7b,generated_dataset,1777267787,E0005,revenue,Revenue officer,social_vulnerability_score,0.4549,0.4549,0.0,0.513413,0.513413,0.0,
qwen2.5:7b,generated_dataset,1777267787,E0005,revenue,Revenue officer,financial_pressure_score,0.64715,0.64715,0.0,0.513567,0.513567,0.0,
qwen2.5:7b,generated_dataset,1777267787,E0005,revenue,Revenue officer,psychiatric_need_score,0.34375,0.34375,0.0,0.402273,0.402273,0.0,
qwen2.5:7b,generated_dataset,1777267787,E0005,revenue,Revenue officer,resource_intensity_score,0.646425,0.646425,0.0,0.51194,0.51194,0.0,
qwen2.5:7b,generated_dataset,1777267787,E0005,social_worker,Social worker,trauma_norm,0.59375,0.5625,-0.03125,0.543182,0.529545,-0.013636,-0.129099
qwen2.5:7b,generated_dataset,1777267787,E0005,social_worker,Social worker,psych_norm,0.34375,0.4375,0.09375,0.402273,0.429545,0.027273,0.242357
qwen2.5:7b,generated_dataset,1777267787,E0005,social_worker,Social worker,age_norm,0.4375,0.352275,-0.085225,0.403724,0.3686,-0.035124,-0.347663
qwen2.5:7b,generated_dataset,1777267787,E0005,social_worker,Social worker,wait_hours_norm,0.35715,0.285725,-0.071425,0.371431,0.374027,0.002596,0.022087
qwen2.5:7b,generated_dataset,1777267787,E0005,social_worker,Social worker,cost_usd_norm,0.650025,0.750025,0.1,0.520018,0.540624,0.020605,0.184075
qwen2.5:7b,generated_dataset,1777267787,E0005,social_worker,Social worker,treatment_hours_norm,0.64285,0.714275,0.071425,0.503896,0.516884,0.012987,0.115459
qwen2.5:7b,generated_dataset,1777267787,E0005,social_worker,Social worker,caregiver_support_norm,0.5,0.5,0.0,0.4,0.381818,-0.018182,-0.105409
qwen2.5:7b,generated_dataset,1777267787,E0005,social_worker,Social worker,caregiver_absent_norm,0.5,0.5,0.0,0.6,0.618182,0.018182,0.105409
qwen2.5:7b,generated_dataset,1777267787,E0005,social_worker,Social worker,clinical_priority_score,0.6538,0.654925,0.001125,0.633925,0.631787,-0.002138,-0.061244
qwen2.5:7b,generated_dataset,1777267787,E0005,social_worker,Social worker,social_vulnerability_score,0.4549,0.424275,-0.030625,0.513413,0.519707,0.006295,0.061453
qwen2.5:7b,generated_dataset,1777267787,E0005,social_worker,Social worker,financial_pressure_score,0.64715,0.735725,0.088575,0.513567,0.531125,0.017558,0.157507
qwen2.5:7b,generated_dataset,1777267787,E0005,social_worker,Social worker,psychiatric_need_score,0.34375,0.4375,0.09375,0.402273,0.429545,0.027273,0.242357
qwen2.5:7b,generated_dataset,1777267787,E0005,social_worker,Social worker,resource_intensity_score,0.646425,0.732125,0.0857,0.51194,0.528733,0.016793,0.1506
